eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementMethod
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:46,IYS:GoA2020:Stn8:trawl:occ:46:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.005,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:47,IYS:GoA2020:Stn8:trawl:occ:47:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,454,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:47,IYS:GoA2020:Stn8:trawl:occ:47:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.422,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:48,IYS:GoA2020:Stn8:trawl:occ:48:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,253,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:48,IYS:GoA2020:Stn8:trawl:occ:48:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.481,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:49,IYS:GoA2020:Stn8:trawl:occ:49:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:49,IYS:GoA2020:Stn8:trawl:occ:49:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.079,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:50,IYS:GoA2020:Stn8:trawl:occ:50:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:50,IYS:GoA2020:Stn8:trawl:occ:50:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.004,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:51,IYS:GoA2020:Stn8:trawl:occ:51:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,8,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:51,IYS:GoA2020:Stn8:trawl:occ:51:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.684,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:52,IYS:GoA2020:Stn8:trawl:occ:52:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,177,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:52,IYS:GoA2020:Stn8:trawl:occ:52:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1.078,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:53,IYS:GoA2020:Stn8:trawl:occ:53:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn8:trawl,IYS:GoA2020:Stn8:trawl:occ:53,IYS:GoA2020:Stn8:trawl:occ:53:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn9:trawl,IYS:GoA2020:Stn9:trawl:occ:54,IYS:GoA2020:Stn9:trawl:occ:54:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn9:trawl,IYS:GoA2020:Stn9:trawl:occ:54,IYS:GoA2020:Stn9:trawl:occ:54:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:55,IYS:GoA2020:Stn10:trawl:occ:55:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,78,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:55,IYS:GoA2020:Stn10:trawl:occ:55:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.256,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:56,IYS:GoA2020:Stn10:trawl:occ:56:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,9,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:56,IYS:GoA2020:Stn10:trawl:occ:56:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.116,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:57,IYS:GoA2020:Stn10:trawl:occ:57:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,55,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:57,IYS:GoA2020:Stn10:trawl:occ:57:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.362,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:58,IYS:GoA2020:Stn10:trawl:occ:58:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:58,IYS:GoA2020:Stn10:trawl:occ:58:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.004,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:59,IYS:GoA2020:Stn10:trawl:occ:59:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:59,IYS:GoA2020:Stn10:trawl:occ:59:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:60,IYS:GoA2020:Stn10:trawl:occ:60:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:60,IYS:GoA2020:Stn10:trawl:occ:60:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.176,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:61,IYS:GoA2020:Stn10:trawl:occ:61:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,97,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:61,IYS:GoA2020:Stn10:trawl:occ:61:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.065,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:62,IYS:GoA2020:Stn10:trawl:occ:62:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:62,IYS:GoA2020:Stn10:trawl:occ:62:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.021,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:63,IYS:GoA2020:Stn10:trawl:occ:63:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1203,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:63,IYS:GoA2020:Stn10:trawl:occ:63:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,2.214,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:64,IYS:GoA2020:Stn10:trawl:occ:64:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn10:trawl,IYS:GoA2020:Stn10:trawl:occ:64,IYS:GoA2020:Stn10:trawl:occ:64:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.051,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:65,IYS:GoA2020:Stn11:trawl:occ:65:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:65,IYS:GoA2020:Stn11:trawl:occ:65:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.006,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:66,IYS:GoA2020:Stn11:trawl:occ:66:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,11,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:66,IYS:GoA2020:Stn11:trawl:occ:66:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.046,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:67,IYS:GoA2020:Stn11:trawl:occ:67:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:67,IYS:GoA2020:Stn11:trawl:occ:67:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:68,IYS:GoA2020:Stn11:trawl:occ:68:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:68,IYS:GoA2020:Stn11:trawl:occ:68:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:69,IYS:GoA2020:Stn11:trawl:occ:69:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:69,IYS:GoA2020:Stn11:trawl:occ:69:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.11,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:70,IYS:GoA2020:Stn11:trawl:occ:70:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,55,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:70,IYS:GoA2020:Stn11:trawl:occ:70:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.038,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:71,IYS:GoA2020:Stn11:trawl:occ:71:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:71,IYS:GoA2020:Stn11:trawl:occ:71:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.012,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:72,IYS:GoA2020:Stn11:trawl:occ:72:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,362,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn11:trawl,IYS:GoA2020:Stn11:trawl:occ:72,IYS:GoA2020:Stn11:trawl:occ:72:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.587,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn12:trawl,IYS:GoA2020:Stn12:trawl:occ:73,IYS:GoA2020:Stn12:trawl:occ:73:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn12:trawl,IYS:GoA2020:Stn12:trawl:occ:73,IYS:GoA2020:Stn12:trawl:occ:73:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:74,IYS:GoA2020:Stn13:trawl:occ:74:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,43,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:74,IYS:GoA2020:Stn13:trawl:occ:74:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.242,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:75,IYS:GoA2020:Stn13:trawl:occ:75:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,9,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:75,IYS:GoA2020:Stn13:trawl:occ:75:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.086,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:76,IYS:GoA2020:Stn13:trawl:occ:76:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:76,IYS:GoA2020:Stn13:trawl:occ:76:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.002,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:77,IYS:GoA2020:Stn13:trawl:occ:77:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,94,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:77,IYS:GoA2020:Stn13:trawl:occ:77:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.173,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:78,IYS:GoA2020:Stn13:trawl:occ:78:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,9,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:78,IYS:GoA2020:Stn13:trawl:occ:78:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.043,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:79,IYS:GoA2020:Stn13:trawl:occ:79:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:79,IYS:GoA2020:Stn13:trawl:occ:79:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.011,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:80,IYS:GoA2020:Stn13:trawl:occ:80:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:80,IYS:GoA2020:Stn13:trawl:occ:80:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:81,IYS:GoA2020:Stn13:trawl:occ:81:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:81,IYS:GoA2020:Stn13:trawl:occ:81:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:82,IYS:GoA2020:Stn13:trawl:occ:82:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,15,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:82,IYS:GoA2020:Stn13:trawl:occ:82:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,2.439,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:83,IYS:GoA2020:Stn13:trawl:occ:83:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1176,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:83,IYS:GoA2020:Stn13:trawl:occ:83:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.2,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:84,IYS:GoA2020:Stn13:trawl:occ:84:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,475,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn13:trawl,IYS:GoA2020:Stn13:trawl:occ:84,IYS:GoA2020:Stn13:trawl:occ:84:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.641,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn14:trawl,IYS:GoA2020:Stn14:trawl:occ:85,IYS:GoA2020:Stn14:trawl:occ:85:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn14:trawl,IYS:GoA2020:Stn14:trawl:occ:85,IYS:GoA2020:Stn14:trawl:occ:85:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.025,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn14:trawl,IYS:GoA2020:Stn14:trawl:occ:86,IYS:GoA2020:Stn14:trawl:occ:86:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,15,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn14:trawl,IYS:GoA2020:Stn14:trawl:occ:86,IYS:GoA2020:Stn14:trawl:occ:86:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.047,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn14:trawl,IYS:GoA2020:Stn14:trawl:occ:87,IYS:GoA2020:Stn14:trawl:occ:87:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn14:trawl,IYS:GoA2020:Stn14:trawl:occ:87,IYS:GoA2020:Stn14:trawl:occ:87:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn14:trawl,IYS:GoA2020:Stn14:trawl:occ:88,IYS:GoA2020:Stn14:trawl:occ:88:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn14:trawl,IYS:GoA2020:Stn14:trawl:occ:88,IYS:GoA2020:Stn14:trawl:occ:88:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.076,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn15:trawl,IYS:GoA2020:Stn15:trawl:occ:89,IYS:GoA2020:Stn15:trawl:occ:89:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,163,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn15:trawl,IYS:GoA2020:Stn15:trawl:occ:89,IYS:GoA2020:Stn15:trawl:occ:89:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.599,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:90,IYS:GoA2020:Stn16:trawl:occ:90:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,4,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:90,IYS:GoA2020:Stn16:trawl:occ:90:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.01,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:91,IYS:GoA2020:Stn16:trawl:occ:91:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:91,IYS:GoA2020:Stn16:trawl:occ:91:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.309,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:92,IYS:GoA2020:Stn16:trawl:occ:92:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,7,,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,total
IYS:GoA2020:Stn16:trawl,IYS:GoA2020:Stn16:trawl:occ:92,IYS:GoA2020:Stn16:trawl:occ:92:biomass,Total species biomass,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,2.794,,kilogram,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
